signal_family,horizon_candles,horizon_hours,outer_fold,inner_fold,selected_signal_spec_id,selected_pipeline_id,selected_calibration_method,threshold,coverage,nonzero_decisions,mean_net_edge,cumulative_net_return,turnover_units
rsi,2,8,4,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.0,1.0,1641,-0.0012102447626672174,-1.9860116555369038,963.0
rsi,2,8,4,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.02,0.7525898842169408,1235,-0.0008122519311306575,-1.2811311349463623,899.0
rsi,2,8,4,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.05,0.2797074954296161,459,-0.00031012758760445565,-0.41134856271044523,580.0
rsi,2,8,4,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.1,0.010968921389396709,18,0.008910123648264915,0.14238222566876846,36.0
rsi,2,8,4,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.0,1.0,1641,-0.0016658538003931,-2.7336660864450772,801.0
rsi,2,8,4,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.02,0.696526508226691,1143,-0.0019095857683261866,-2.440656533196831,801.0
rsi,2,8,4,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.05,0.1182205971968312,194,-0.00010320151033260829,-0.11602109300452607,196.0
rsi,2,8,4,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.1,0.0,0,0.0,0.0,0.0
bollinger,2,8,4,1,bollinger-p40-k1.5-continuation,regularized_linear-C0p1-window_observations4380-rolling_two_year-unconditioned,none,0.0,1.0,1641,-0.0021084202077390015,-3.4599175608997017,865.0
bollinger,2,8,4,1,bollinger-p40-k1.5-continuation,regularized_linear-C0p1-window_observations4380-rolling_two_year-unconditioned,none,0.02,0.6953077391834247,1141,-0.002421706928123345,-3.067167604988736,837.0
bollinger,2,8,4,1,bollinger-p40-k1.5-continuation,regularized_linear-C0p1-window_observations4380-rolling_two_year-unconditioned,none,0.05,0.3351614868982328,550,-0.0051640141214174306,-3.104207766779587,543.0
bollinger,2,8,4,1,bollinger-p40-k1.5-continuation,regularized_linear-C0p1-window_observations4380-rolling_two_year-unconditioned,none,0.1,0.06946983546617916,114,-0.01219254561776413,-1.4769502004251112,174.0
bollinger,2,8,4,2,bollinger-p40-k1.5-continuation,regularized_linear-C0p1-window_observations4380-rolling_two_year-unconditioned,none,0.0,1.0,1641,-0.0014818666748993969,-2.43174321350991,997.0
bollinger,2,8,4,2,bollinger-p40-k1.5-continuation,regularized_linear-C0p1-window_observations4380-rolling_two_year-unconditioned,none,0.02,0.3436928702010969,564,-0.0029195847709403166,-1.874645810810339,506.0
bollinger,2,8,4,2,bollinger-p40-k1.5-continuation,regularized_linear-C0p1-window_observations4380-rolling_two_year-unconditioned,none,0.05,0.07007921998781232,115,-0.005692471104562615,-0.721634177024701,134.0
bollinger,2,8,4,2,bollinger-p40-k1.5-continuation,regularized_linear-C0p1-window_observations4380-rolling_two_year-unconditioned,none,0.1,0.007921998781230956,13,-0.019135202099413343,-0.25375762729237344,10.0
bollinger,2,8,4,3,bollinger-p40-k1.5-continuation,regularized_linear-C0p1-window_observations4380-rolling_two_year-unconditioned,none,0.0,1.0,1641,-0.00041306794673824285,-0.6778445005974565,891.0
bollinger,2,8,4,3,bollinger-p40-k1.5-continuation,regularized_linear-C0p1-window_observations4380-rolling_two_year-unconditioned,none,0.02,0.32053625837903715,526,-0.0008311895777615962,-0.7002057179025997,559.0
bollinger,2,8,4,3,bollinger-p40-k1.5-continuation,regularized_linear-C0p1-window_observations4380-rolling_two_year-unconditioned,none,0.05,0.04509445460085314,74,0.00304552660767002,0.17336896896758147,104.0
bollinger,2,8,4,3,bollinger-p40-k1.5-continuation,regularized_linear-C0p1-window_observations4380-rolling_two_year-unconditioned,none,0.1,0.0006093845216331506,1,-0.0149154680619745,-0.0159154680619745,2.0
rsi,2,8,5,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.0,1.0,2052,-0.0010217752722750499,-2.0966828587084025,1279.0
rsi,2,8,5,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.02,0.6359649122807017,1305,-0.0010217942974135115,-1.7474415581246332,1150.0
rsi,2,8,5,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.05,0.17787524366471735,365,-0.005233373670567063,-2.1371813897569782,476.0
rsi,2,8,5,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.1,0.028265107212475632,58,-0.015396266297603177,-0.9359834452609841,86.0
rsi,2,8,5,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.0,1.0,2052,-0.001048170264354924,-2.150845382456304,403.0
rsi,2,8,5,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.02,0.7782651072124757,1597,-0.0008688517462010015,-1.6405562386829993,561.0
rsi,2,8,5,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.05,0.16569200779727095,340,-0.002671004553761249,-1.1181415482788248,421.0
rsi,2,8,5,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.1,0.0,0,0.0,0.0,0.0
rsi,2,8,5,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.0,1.0,2052,-0.0008613563064563346,-1.7675031408483985,1655.0
rsi,2,8,5,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.02,0.7470760233918129,1533,-8.065258976876243e-06,-0.3803640420115515,1549.0
rsi,2,8,5,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.05,0.3937621832358674,808,0.000882199102505736,0.2558168748246342,1169.0
rsi,2,8,5,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.1,0.07066276803118908,145,0.004398316886982616,0.5127559486124794,258.0
bollinger,2,8,5,1,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.0,1.0,2052,-0.0005633191791644301,-1.1559309556454105,1165.0
bollinger,2,8,5,1,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.7100389863547758,1457,-0.00011293144295679069,-0.5215411123880445,1135.0
bollinger,2,8,5,1,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.3328460038986355,683,-0.002776633308736035,-2.263440549866712,783.0
bollinger,2,8,5,1,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.08528265107212475,175,-0.00940688864227102,-1.7372055123974286,184.0
bollinger,2,8,5,2,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.0,1.0,2052,-0.0008215183179556969,-1.6857555884450899,1365.0
bollinger,2,8,5,2,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.19103313840155944,392,0.0005707353992698307,-0.028271723486226474,562.0
bollinger,2,8,5,2,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.008284600389863547,17,0.0038150351221677295,0.052855597076851384,24.0
bollinger,2,8,5,2,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.0,0,0.0,0.0,0.0
bollinger,2,8,5,3,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.0,1.0,2052,-0.000841011352785831,-1.7257552959165254,747.0
bollinger,2,8,5,3,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.732943469785575,1504,-0.0004206537341902321,-0.9676632162221095,833.0
bollinger,2,8,5,3,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.07748538011695906,159,0.0011318288221038664,0.04996078271451465,262.0
bollinger,2,8,5,3,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.004873294346978557,10,0.007902465994356851,0.06902465994356849,20.0
rsi,3,12,1,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.0,1.0,409,-0.00390548871610973,-1.5973448848888796,63.0
rsi,3,12,1,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.02,0.843520782396088,345,-0.0057974890495649245,-2.0191337220998986,79.0
rsi,3,12,1,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.05,0.17603911980440098,72,-0.03573176644435209,-2.5946871839933503,45.0
rsi,3,12,1,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.1,0.12224938875305623,50,-0.044748133707296384,-2.2514066853648185,29.0
rsi,3,12,1,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.0,1.0,409,-0.0073808371130317145,-3.018762379229971,185.0
rsi,3,12,1,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.02,0.5745721271393643,235,-0.007539151553501539,-1.8337006150728616,145.0
rsi,3,12,1,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.05,0.1491442542787286,61,-0.013449221724505247,-0.8594025251948201,78.0
rsi,3,12,1,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.1,0.0,0,0.0,0.0,0.0
rsi,3,12,1,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.0,1.0,409,-0.007667777143642818,-3.1361208517499124,151.0
rsi,3,12,1,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.02,0.8459657701711492,346,-0.009032212645596487,-3.1671455753763844,162.0
rsi,3,12,1,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.05,0.6136919315403423,251,-0.013024158317734139,-3.3370637377512686,146.0
rsi,3,12,1,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.1,0.293398533007335,120,-0.020984526805399674,-2.5661432166479607,96.0
bollinger,3,12,1,1,bollinger-p10-k2-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.0,1.0,409,-0.0005780034465654976,-0.2364034096452885,151.0
bollinger,3,12,1,1,bollinger-p10-k2-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.02,0.823960880195599,337,-0.0032402914756508696,-1.1359782272943422,185.0
bollinger,3,12,1,1,bollinger-p10-k2-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.05,0.2713936430317848,111,-0.022463702663491215,-2.5254709956475248,65.0
bollinger,3,12,1,1,bollinger-p10-k2-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.1,0.029339853300733496,12,-0.0340745899698536,-0.41989507963824324,22.0
bollinger,3,12,1,2,bollinger-p10-k2-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.0,1.0,409,0.0015542632011152063,0.6356936492561194,177.0
bollinger,3,12,1,2,bollinger-p10-k2-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.02,0.5378973105134475,220,-0.005510680794239267,-1.2853497747326386,155.0
bollinger,3,12,1,2,bollinger-p10-k2-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.05,0.15403422982885084,63,-0.015119207453108616,-0.9985100695458426,93.0
bollinger,3,12,1,2,bollinger-p10-k2-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.1,0.0,0,0.0,0.0,0.0
bollinger,3,12,1,3,bollinger-p10-k2-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.0,1.0,409,-0.011926880587759554,-4.878094160393657,5.0
bollinger,3,12,1,3,bollinger-p10-k2-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.02,0.9755501222493888,399,-0.01248767447577201,-4.990582115833031,17.0
bollinger,3,12,1,3,bollinger-p10-k2-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.05,0.684596577017115,280,-0.009642275350087617,-2.7598370980245326,120.0
bollinger,3,12,1,3,bollinger-p10-k2-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.1,0.17359413202933985,71,-0.024078151831714308,-1.7385487800517154,58.0
rsi,3,12,2,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.0,1.0,820,0.0008893609384496134,0.729275969528683,229.0
rsi,3,12,2,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.02,0.624390243902439,512,0.0010656474044949292,0.41361147110140317,289.0
rsi,3,12,2,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.05,0.16829268292682928,138,-0.0067883094181918156,-1.0197866997104705,166.0
rsi,3,12,2,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.1,0.0,0,0.0,0.0,0.0
rsi,3,12,2,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.0,1.0,820,-0.0003599864699807518,-0.2951889053842165,205.0
rsi,3,12,2,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.02,0.802439024390244,658,-0.0005039761518879231,-0.425616307942253,233.0
rsi,3,12,2,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.05,0.49878048780487805,409,-0.0016788409436977961,-0.8176459459723989,262.0
rsi,3,12,2,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.1,0.04878048780487805,40,-0.009223879984908015,-0.3969551993963206,56.0
rsi,3,12,2,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.0,1.0,820,0.004200133479181505,3.4441094529288345,1.0
rsi,3,12,2,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.02,0.39390243902439026,323,0.0021583458733156567,0.5781457170809573,238.0
rsi,3,12,2,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.05,0.0,0,0.0,0.0,0.0
rsi,3,12,2,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.1,0.0,0,0.0,0.0,0.0
bollinger,3,12,2,1,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.0,1.0,820,0.004621021867279129,3.789237931168886,463.0
bollinger,3,12,2,1,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.02,0.7073170731707317,580,0.004684678571946455,2.585113571728944,403.0
bollinger,3,12,2,1,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.05,0.4036585365853659,331,0.009434536996661504,2.986831745894958,286.0
bollinger,3,12,2,1,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.1,0.06829268292682927,56,0.007366772992239891,0.3855392875654339,54.0
bollinger,3,12,2,2,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.0,1.0,820,-0.001647555006451921,-1.3509951052905753,1.0
bollinger,3,12,2,2,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.02,1.0,820,-0.001647555006451921,-1.3509951052905753,1.0
bollinger,3,12,2,2,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.05,0.474390243902439,389,-0.0013838166000583016,-0.668304657422679,260.0
bollinger,3,12,2,2,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.1,0.0,0,0.0,0.0,0.0
bollinger,3,12,2,3,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.0,1.0,820,0.004200133479181505,3.4441094529288345,1.0
bollinger,3,12,2,3,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.02,0.6707317073170732,550,0.0037359063135520725,1.9477484724536402,214.0
bollinger,3,12,2,3,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.05,0.0,0,0.0,0.0,0.0
bollinger,3,12,2,3,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,sigmoid,0.1,0.0,0,0.0,0.0,0.0
rsi,3,12,3,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,sigmoid,0.0,1.0,1230,-0.003135269261901267,-3.8563811921385587,113.0
rsi,3,12,3,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,sigmoid,0.02,0.9211382113821138,1133,-0.003899946528591265,-4.478639416893903,131.0
rsi,3,12,3,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,sigmoid,0.05,0.7577235772357723,932,-0.0038764149818167138,-3.7258187630531774,227.0
rsi,3,12,3,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,sigmoid,0.1,0.32113821138211385,395,0.0008171608621966542,0.17877854056767806,288.0
rsi,3,12,3,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,sigmoid,0.0,1.0,1230,0.002679786682828621,3.296137619879204,21.0
rsi,3,12,3,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,sigmoid,0.02,0.7747967479674797,953,0.0017008552282368893,1.4909150325097555,261.0
rsi,3,12,3,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,sigmoid,0.05,0.032520325203252036,40,-0.003859245474976508,-0.18736981899906036,66.0
rsi,3,12,3,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,sigmoid,0.1,0.0,0,0.0,0.0,0.0
