Timestamp,target_timestamp_h1,future_log_return_h1,direction_h1,target_timestamp_h2,future_log_return_h2,direction_h2,target_timestamp_h3,future_log_return_h3,direction_h3,target_timestamp_h6,future_log_return_h6,direction_h6
2021-01-06 00:00:00+00:00,2021-01-06 04:00:00+00:00,0.014918575303962319,1,2021-01-06 08:00:00+00:00,0.04458507565243197,1,2021-01-06 12:00:00+00:00,0.04520988042127406,1,2021-01-07 00:00:00+00:00,0.08947570511780306,1
2021-01-06 04:00:00+00:00,2021-01-06 08:00:00+00:00,0.029666500348469668,1,2021-01-06 12:00:00+00:00,0.03029130511731173,1,2021-01-06 16:00:00+00:00,-0.019099625648343107,0,2021-01-07 04:00:00+00:00,0.0517290156120867,1
2021-01-06 08:00:00+00:00,2021-01-06 12:00:00+00:00,0.000624804768842178,1,2021-01-06 16:00:00+00:00,-0.04876612599681267,0,2021-01-06 20:00:00+00:00,-0.06895853141723782,0,2021-01-07 08:00:00+00:00,0.05776987216034718,1
2021-01-06 12:00:00+00:00,2021-01-06 16:00:00+00:00,-0.04939093076565478,0,2021-01-06 20:00:00+00:00,-0.06958333618607984,0,2021-01-07 00:00:00+00:00,0.04426582469652897,1,2021-01-07 12:00:00+00:00,0.13553534119250005,1
2021-01-06 16:00:00+00:00,2021-01-06 20:00:00+00:00,-0.020192405420425035,0,2021-01-07 00:00:00+00:00,0.09365675546218379,1,2021-01-07 04:00:00+00:00,0.07082864126042974,1,2021-01-07 16:00:00+00:00,0.1761609398158686,1
2021-01-06 20:00:00+00:00,2021-01-07 00:00:00+00:00,0.1138491608826088,1,2021-01-07 04:00:00+00:00,0.0910210466808549,1,2021-01-07 08:00:00+00:00,0.12672840357758483,1,2021-01-07 20:00:00+00:00,0.19673420895516527,1
2021-01-07 00:00:00+00:00,2021-01-07 04:00:00+00:00,-0.022828114201753968,0,2021-01-07 08:00:00+00:00,0.012879242694976088,1,2021-01-07 12:00:00+00:00,0.09126951649597104,1,2021-01-08 00:00:00+00:00,0.038946644873200785,1
2021-01-07 04:00:00+00:00,2021-01-07 08:00:00+00:00,0.03570735689673004,1,2021-01-07 12:00:00+00:00,0.11409763069772506,1,2021-01-07 16:00:00+00:00,0.10533229855543876,1,2021-01-08 04:00:00+00:00,0.12498884812140652,1
2021-01-07 08:00:00+00:00,2021-01-07 12:00:00+00:00,0.07839027380099493,1,2021-01-07 16:00:00+00:00,0.06962494165870879,1,2021-01-07 20:00:00+00:00,0.07000580537758029,1,2021-01-08 08:00:00+00:00,0.3578676797304574,1
2021-01-07 12:00:00+00:00,2021-01-07 16:00:00+00:00,-0.00876533214228622,0,2021-01-07 20:00:00+00:00,-0.008384468423414712,0,2021-01-08 00:00:00+00:00,-0.0523228716227702,0,2021-01-08 12:00:00+00:00,0.3251519751659349,1
2021-01-07 16:00:00+00:00,2021-01-07 20:00:00+00:00,0.00038086371887157544,1,2021-01-08 00:00:00+00:00,-0.043557539480484075,0,2021-01-08 04:00:00+00:00,0.01965654956596784,1,2021-01-08 16:00:00+00:00,0.3066639807196836,1
2021-01-07 20:00:00+00:00,2021-01-08 00:00:00+00:00,-0.04393840319935554,0,2021-01-08 04:00:00+00:00,0.01927568584709621,1,2021-01-08 08:00:00+00:00,0.287861874352877,1,2021-01-08 20:00:00+00:00,0.30967247642328766,1
2021-01-08 00:00:00+00:00,2021-01-08 04:00:00+00:00,0.06321408904645189,1,2021-01-08 08:00:00+00:00,0.3318002775522327,1,2021-01-08 12:00:00+00:00,0.3774748467887052,1,2021-01-09 00:00:00+00:00,0.3355686687305436,1
2021-01-08 04:00:00+00:00,2021-01-08 08:00:00+00:00,0.26858618850578075,1,2021-01-08 12:00:00+00:00,0.31426075774225337,1,2021-01-08 16:00:00+00:00,0.2870074311537157,1,2021-01-09 04:00:00+00:00,0.24661362714585155,1
2021-01-08 08:00:00+00:00,2021-01-08 12:00:00+00:00,0.04567456923647249,1,2021-01-08 16:00:00+00:00,0.01842124264793489,1,2021-01-08 20:00:00+00:00,0.02181060207041057,1,2021-01-09 08:00:00+00:00,-0.005121120659818071,0
2021-01-08 12:00:00+00:00,2021-01-08 16:00:00+00:00,-0.02725332658853763,0,2021-01-08 20:00:00+00:00,-0.023863967166061886,0,2021-01-09 00:00:00+00:00,-0.041906178058161644,0,2021-01-09 12:00:00+00:00,-0.060151134268834026,0
